Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to,Reply Message 
2019-01-05 19:30:48,Saraiva,,"b'@luizavillelaa Ola, Luiza. Podemos ajudar? Caso seja relacionado a compra feita no site, por favor, nos informe por DM o numero do pedido e o nome completo para verificarmos.'",False,False,0,0,luizavillelaa,"@Saraiva NUNCA MAIS eu compro nada nem na loja e nem no site da Saraiva, pessima experiencia!"
2019-01-05 19:28:14,Saraiva,,b'@KoreiaJr Ola! Estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)',False,False,0,1,KoreiaJr,@Saraiva tao fazendo propaganda enganosa aqui oh https://t.co/YG4dEyhOX1
2019-01-05 19:26:54,Saraiva,,"b'@Ojhonta Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Ojhonta,"Ola @Saraiva, entrega meu livro ou me estorna o valor pago. Prefiro o livro so pra te avisar ta bom. Quando voce tenta comprar livros e parecer uma pessoa culta e barrado pela Saraiva. kkkk #SaraivaMeAjudaATeAjudar"
2019-01-05 19:26:05,Saraiva,,"b'@talkwithmemath Ola, Matheus. Estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,0,talkwithmemath,Sera que a @Saraiva ta sabendo disso?  https://t.co/4EZSxbCTfl
2019-01-05 19:11:02,Saraiva,,b'Marque aqui aquele amigo que voce esta ansioso para reencontrar na Volta as Aulas. https://t.co/vcMltW2gW1',False,False,2,20,,
2019-01-05 19:02:13,Saraiva,,"b'@alancorreame Ola, Alan. Estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,0,alancorreame,@Saraiva acho que esta ocorrendo um golpe com games no Instagram usando o nome e marca de voces https://t.co/LaB6VA4Xai
2019-01-05 18:59:37,Saraiva,,"b'@noobianca Ola, Tris. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,noobianca,"Esperando meu livro da @Saraiva desde 07/10/2017.

E foi enviado pra transportadora faz um mes e nada."
2019-01-05 18:59:27,Saraiva,,b'@xunxaine @Iwtbears Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,0,xunxaine,"@Iwtbears @Saraiva Com certeza, mais do que o normal... Fiz a compra no dia 18 e nada ate agora. To achando que a minha casa saiu do lugar, so pode..."
2019-01-05 18:58:28,Saraiva,,"b'@rosecoloredmari Ola, Mari. Podemos ajudar? Estamos disponiveis por DM.'",False,False,0,0,rosecoloredmari,"@Saraiva nao aguento mais passar raiva com os pedidos que faco com vcs, cada vez e um problema novo "
2019-01-05 18:50:47,Saraiva,,"b'@xxzconfident Ola! Por gentileza, nos informe por DM o CPF e o nome completo do titular do cadastro, para verificarmos o ocorrido.'",False,False,0,0,xxzconfident,"@Saraiva amiga eu tinha 610 pontos no saraiva plus, quando fui resgatar os 10 reais a pagina atualizou e fiquei com 27 pontos(??????) decidi sair e fazer o login de novo AGORA EU NAO TENHO MAIS PONTUACAO NENHUMA"
2019-01-05 18:33:04,Saraiva,,"b'@IgorVMN Ola, Igor. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,0,IgorVMN,"@Saraiva @Saraiva Devolve meu, nao levanto cedo e trabalho duro de segunda a sabado pra fazer emprestimo sem juros pra voces! e nao sou so eu, sao milhares, basta voces irem la no ReclameAqui e verem o tanto de reclamacoes sobre isso: vendem sem ter estoque, e nao estornam a dinheiro!"
2019-01-05 18:29:41,Saraiva,,"b'@PauloJobim Ola, Paulo. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,PauloJobim,"@Saraiva Oi lindos, minha namorada fez um pedido em 2018 no site de voces e ainda nem foi aceito por voces. Saberiam me dizer o motivo?"
2019-01-05 18:23:28,Saraiva,,"b'@havanastuff Ola! A pagina e falsa, mas estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,0,hescaique,"@Saraiva ja viram isso? e falso, certo? https://t.co/ZsKmOvpWBT"
2019-01-05 18:17:58,Saraiva,,"b'@DouglasNadinho Ola, Douglas. As paginas e promocoes sao falsas, mas estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,1,DouglasNadinho,@Saraiva ta rolando uma entrega de cupom no insta de 150R$ pra quem seguir o perfil saraivaoficiallivraria e postar print. A promocao e real? Ou fake?
2019-01-05 17:55:17,Saraiva,,"b'@Yukicchi95 Ola, Carol. A pagina e falsa, mas estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,1,Yukicchi95,
2019-01-05 17:52:28,Saraiva,,"b'@l1ttl3p0tat0 Ola, Emily. Voce pode conferir nossas vagas e cadastrar o seu curriculo, acessando o link: https://t.co/7vL8BdIotb . Boa sorte! :)'",False,False,0,0,l1ttl3p0tat0,"Duvido que alguem me bote, mas como eu faco pra trabalhar como jovem aprendiz na @Saraiva?"
2019-01-05 17:51:44,Saraiva,,"b'@Cleitonluverci Ola! As paginas e promocoes nelas divulgadas sao falsas, mas estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,0,Cleitonluverci,@Saraiva isso e vdd? https://t.co/56tvPDB6AY
2019-01-05 17:49:20,Saraiva,,"b'@alanamendesm Ola, Alana. Voce pode conferir nossas vagas e cadastrar o seu curriculo, acessando o link: https://t.co/7vL8BdIotb . Boa sorte! :)'",False,False,0,1,alanamendesm,@Saraiva sera que vossa senhoria estaria disposta a me contratar com o programa jovem aprendiz?
2019-01-05 17:35:25,Saraiva,,"b'@pedrosealion Ola, Pedro. Estamos disponiveis por DM.'",False,False,0,0,pedrosealion,ola @Saraiva voces podem me tirar uma duvida por DM?
2019-01-05 17:34:43,Saraiva,,"b'@ShadowsOfRafa Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,ShadowsOfRafa,"Quase dois meses pra entregar uma encomenda @Saraiva. Isso e o cumulo do absurdo, ainda por cima dao desculpas absurdas no atendimento online. Enquanto isso outros sites entregam em dois dias"
2019-01-05 17:17:20,Saraiva,,"b'@protxctshawn Ola, Isa. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,protxctshawn,ai eu to mt triste pq ja tem dias q eu comprei meus livrinhos e o pagamento ainda n foi confirmado no site (e ja foi no cartao) eu to prestes a chorar    ajuda ai ne @Saraiva ta deixando a mana aqui mt tristonha
2019-01-05 17:12:17,Saraiva,,"b'@leeviosa_ Ola, Valeria. Podemos ajudar? Estamos disponiveis por DM.'",False,False,0,1,leeviosa_,@Saraiva alguem pra me responder?
2019-01-05 17:11:25,Saraiva,,"b'@Coquetelmolotop Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Coquetelmolotop,Alo @Saraiva. Nao consigo rastrear meu pedido. Como faco?
2019-01-05 15:39:13,Saraiva,,"b'@Giordanno777 Ola, Giordanno. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Giordanno777,@Saraiva Pra q serve o saraiva plus se nao da pra utilizar no site?
2019-01-05 14:04:55,Saraiva,,"b'@beasb99 Ola, Beatriz. Solicitamos por gentileza, que nos informe por DM, o CPF, nome completo do titular do cadastro e o e-mail que deseja manter no mesmo, para que possamos atualizar os dados.'",False,False,0,0,beasb99,"@Saraiva Minha meta para 2019 e o reembolso do livro que voces nao me entregaram, aguardando a devolucao do dinheiro."
2019-01-05 13:52:28,Saraiva,,"b'@grilorangel Ola Cricket, vamos te ajudar! Nos passe uma DM para continuarmos falando contigo.'",False,False,0,0,grilorangel,@Saraiva Dia 4 de janeiro de 2019 completou 2 meses que voces nao entregaram meu pedido. Ja entrou para a hot 100 das entregas atrasadas?
2019-01-04 14:51:51,Saraiva,,"b'@eusostefanie Ola, Stefanie. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,eusostefanie,"@Saraiva minha relacao com a senhora ta bem complicada viu, nosso album de casamento vai ser os print do reclame aqui"
2019-01-04 14:40:02,Saraiva,,"b'@darklukeness83 Ola, swarley. Conseguiu realizar a compra?'",False,False,0,1,darklukeness83,"@Saraiva muito bom o site, seria melhor ainda se desse para COMPRAR"
2019-01-04 14:39:13,Saraiva,,"b'@Skywalkermw Nos envie por DM o CPF, nome completo e o endereco de entrega para atualizarmos.'",False,False,0,0,Skywalkermw,"@Saraiva Encaminha pra eu por meu endereco, q ja tinha salvo, eu ponho o endereco novamente e nao salva"
2019-01-04 14:35:34,Saraiva,,"b'@Davidcarvalho__ Ola, David. Estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D . Nos vemos por la!'",False,False,0,2,Davidcarvalho__,@Saraiva aquela promocao do Instagram e real?
2019-01-04 14:31:43,Saraiva,,"b'@maa_francoise @ReclameAQUI Ola, Maria. Nos informe por DM o CPF e nome completo para verificarmos.'",False,False,0,0,maa_francoise,"@Saraiva e simplesmente uma vergonha! Nao consigo finalizar compra pelo site, tentei a manha inteira e sem sucesso. Entrei no site do @ReclameAQUI e verifiquei varios usuarios com o mesmo problema!"
2019-01-04 14:27:13,Saraiva,,"b'@lipevianaola Ola, Felipe. Conseguiu realizar a compra?'",False,False,0,1,lipevianaola,por favooooorn @Saraiva
2019-01-04 14:23:56,Saraiva,,"b'@Breh_R Ola, Brenda. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Breh_R,Dica do dia: Nao comprem na loja online da @Saraiva. Sem entrega e SAC incompetente.
2019-01-04 14:23:09,Saraiva,,"b'@_danielarbraga Ola, Daniela. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,_danielarbraga,"@Saraiva Estou aguardando, ansiosa, o meu livro. Vcs ja estenderam o prazo de previsao de entrega duas vezes e ate agora nada. Ah, no momento da compra eu n fui informada d q o produto n estava disponivel no estoque, senao eu n teria comprado."
2019-01-04 13:53:23,Saraiva,,"b'@raikpop Ola, Rai. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,raikpop,"@Saraiva fiz uma compra do livro leve-me com voce no final de setembro na saraiva online, ao ler ele agora percebi q ele veio com 30 paginas aproximadamente faltando, como proceder?"
2019-01-04 13:50:46,Saraiva,,"b'@leolfs Ola, Leonardo. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,leolfs,Dois dias de atraso na entrega de um pedido feito na @Saraiva.
2019-01-04 13:47:25,Saraiva,,"b'@Skywalkermw Ola, Mery. Conseguiu realizar a compra?'",False,False,0,0,Skywalkermw,@Saraiva o que ocorre com o site de vcs?  nao tou conseguindo comprar
2019-01-04 13:46:40,Saraiva,,"b'@valesc0 Ola, Valesco. Nos informe por DM o CPF e nome completo para verificarmos.'",False,False,0,1,valesc0,PUTA Q PARIU @Saraiva eu so quero comprar livro q derrota de site e esse
2019-01-04 13:45:42,Saraiva,,"b'@fandrefh Ola, Francisco. Nos informe por DM o CPF e nome completo para verificarmos.'",False,False,0,0,fandrefh,"@Saraiva nao consigo fechar um pedido, toda vez que vou pro carrinho aparece uma pagina de erro do nginx..."
2019-01-04 13:44:44,Saraiva,,"b'@_krolzz Ola, karolzz. Nos informe por DM o CPF e nome completo para verificarmos.'",False,False,0,0,_krolzz,@Saraiva que acontece com o site de voces? To ha 10 minutos tentando fechar uma compra e da erro em todas as etapas
2019-01-04 13:31:02,Saraiva,,"b'A consagrada revista Billboard, especializada em musica, lancava no dia 4 de janeiro de 1936 o seu primeiro ranking de musicas. Seu artista favorito ja entrou para a Hot 100? https://t.co/ZuXvxbv82Y'",False,False,5,35,,
2019-01-04 13:14:36,Saraiva,,"b'@Jeffigure Jeferson, orientamos que nos retorne por DM, para verificamos as informacoes.'",False,False,0,1,Jeffigure,"@Saraiva @saraiva Seria tao mais facil, se o produto fosse encaminhado pra loja mais proxima do clientes! Pq enviar para o estoque dnv? E deixar o cliente com mais raiva ainda?"
2019-01-04 13:07:26,Saraiva,,"b'@Evertonbarbossa Ola, Everton. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,Evertonbarbossa,@Saraiva Queria ser da raca que recebe estorno de produto que nao chegou desde final de novembro do ano passado 
2019-01-04 12:46:18,Saraiva,,"b'@Luciana70493214 @PaulaFernandes7 @amazonBR Ola, Luciana.  Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Luciana70493214,"@PaulaFernandes7 @Saraiva @amazonBR Boa noite Paula Fernandes !! Seu livro comprado na pre venda,  esta sendo entregue sem o card..mts fas estao tristes por causa disso.. inclusive eu...Como faco para adquiri-lo? MT Obrigada e desculpa..."
2019-01-04 12:38:33,Saraiva,,"b'@ele_nix_ @americanascom Ola, Elenira. conseguiu realizar a compra?'",False,False,0,0,ele_nix_,"@Saraiva e quando nao aparece isso, fica aparecendo quele livro preto e branco de carregando

@Saraiva se nao parar isso vou comprar nas @americanascom pois o preco ta igual, xoxo"
2019-01-04 12:30:46,Saraiva,,"b'@GiokinhaAndrea @Cidadao_S Ola, Giovanna. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,2,GiokinhaAndrea,@Cidadao_S @Saraiva Um absurdo . E o presente de Natal do meu filho...
2019-01-04 12:28:05,Saraiva,,"b'@BrunoPetersonBP Ola, Bruno. Conseguiu realizar o pedido? Se preferir, estamos disponiveis na DM.'",False,False,0,0,BrunoPetersonBP,@Saraiva nao estou conseguindo fechar uma compra no site de voces  Ocorre erro
2019-01-04 12:16:31,Saraiva,,"b'@Manda_M_ Manda, enviamos uma DM com informacoes sobre o reembolso, pode verificar?'",False,False,0,0,Manda_M_,
2019-01-04 11:49:45,Saraiva,,"b'@c4margo_jr Ola, Junior. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,c4margo_jr,"@Saraiva to com um problema nos meus pedidos e o site de voces nao esta ajudando muito, e telefone ninguem atende."
2019-01-03 15:48:35,Saraiva,,"b'@rbruno_pereira Bruno, te enviamos uma mensagem por DM, pode verificar?'",False,False,0,1,rbruno_pereira,@Saraiva gostaria de ser da raca que recebe as encomendas na data prevista  de entrega
2019-01-03 15:02:24,Saraiva,,"b'@pet_costa_ @Alannrangel Ola, Petherson. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,pet_costa_,@Alannrangel @Saraiva Ontem gastei 40 minutos no telefone pra tentar a solucao final antes de ir pra justica.
2019-01-03 13:01:03,Saraiva,,"b'Em 3 de janeiro 1892, nasceu J. R.R. Tolkien. A qual raca da Terra Media voce gostaria de pertencer? https://t.co/gWGOJ2pLPU'",False,False,9,119,,
2019-01-02 22:01:17,Saraiva,,b'@MakenaAduke Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,1,MakenaAduke,"Sim. A @Saraiva ta me enrolando pra entregar um produto q comprei em 23/11/2018 e hj me chegaram e-mails de reembolso, so q nao pedi reembolso QUERO O PRODUTO Q PAGUEI https://t.co/JmK5Bl7hLJ"
2019-01-02 22:00:28,Saraiva,,"b'@biianuness Ola, Bia. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,1,biianuness,"Pooxa @Saraiva, desde novembro/2018 tentando resolver meu problema e ate hoje NADA! "
2019-01-02 21:58:53,Saraiva,,b'@diegoleaferi Ola. Nos informe por DM o numero do seu CPF e o nome completo do titular do cadastro.',False,False,0,0,diegoleaferi,"Alo @Saraiva , to tentando finalizar a compra e nao aparece opcao pra dizer o numero de parcelas (nem mesmo se for em 1x) e nao da pra concluir a compra. Ajuda"
2019-01-02 21:58:00,Saraiva,,"b'@DrDhione Ola, Antonio. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,1,DrDhione,"O que eu mais espero em 2019 e meu celular que comprei na @Saraiva que era pra ter vindo em dezenbro, mudou pra janeiro e agora pra fevereiro. Saudades do tempo que entregava em uma semana."
2019-01-02 21:57:18,Saraiva,,"b'@EzioAuditoreSMS Ola, Ezio. Nos informe por DM o numero do seu CPF e o nome completo do titular do cadastro.'",False,False,0,0,EzioAuditoreSMS,"Oi @Saraiva Tenho 30 reais no Saraiva plus para resgatar mas nao consigo. Toda vez que tento utiliza-lo (seleciono o valor e Clico em ""utilizar"" ) o valor total da minha compra nao sofre nenhum abate. Poderia me ajudar a resolver isso, por favor?"
2019-01-02 21:56:11,Saraiva,,"b'@_uske Ola, Luisa. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,0,_uske,"@Saraiva ola, ha 10 dias nao recebo atualizacao da situacao do rastreio do meu pedido. Vcs podem me ajudar?"
2019-01-02 21:55:29,Saraiva,,"b'@HentgesRaphael Ola, Raphael. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,1,HentgesRaphael,"EEEE DELICIA, @Saraiva cancelou o meu pedido do Ps4 
To full pistola com voces"
2019-01-02 21:54:56,Saraiva,,"b'@daniwinkelmann Ola, Joana. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,0,daniwinkelmann,Meus livros que comprei da @Saraiva estao desde sexta na rua para entrega e ate agora nada.... Meus livros devem ter entrado pro mundo do crack por isso ainda tao na rua so pode
2019-01-02 21:48:34,Saraiva,,"b'@kayann_souza @BR_MML Ola. Este perfil nao e o nosso oficial, nao nos responsabilizamos por informacoes ou divulgacoes de paginas de terceiros.'",False,False,1,3,kayann_souza,"@BR_MML @Saraiva Saraiva entrou em recuperacao judicial ano passado, e os caras vao dar 450 mil livros? Mto fake"
2019-01-02 21:26:27,Saraiva,,"b'@janderfeitosa Ola, Jander. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,0,janderfeitosa,"oi @Saraiva, ta faltando o que pra vcs enviarem meu steelbook do deadpool 2? foi comprado dia 21/12/2018. ta demorando!"
2019-01-02 21:13:49,Saraiva,,b'@SweetLouiss_ Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,0,SweetLouiss_,Eu quero dizer que minha irma vai comecar o ano botando a @Saraiva na justica porque ela nao quer devolver meus miseros 140 reais
2019-01-02 21:12:33,Saraiva,,"b'@may_furlan Ola, Maynara. Nos informe por DM o numero do seu CPF e o nome completo do titular do cadastro.'",False,False,0,0,may_furlan,"E a @Saraiva que me promete R$ 40,00 de desconto pelo Saraiva Plus mas esse desconto simplesmente nao consegue ser aplicado em nenhuma compra e os atendentes prometem entrar em contato mas nao entram? Estou quase desistindo de adquirir qualquer coisa com eles."
2019-01-02 21:11:05,Saraiva,,"b'@__RibeiroMarta Ola, Marta. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,1,__RibeiroMarta,
2019-01-02 21:10:22,Saraiva,,"b'@NorthonD Ola, Northon. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,0,NorthonD,"@Saraiva seguinte, hoje fez um mes que eu comprei alguns produtos no site de voces.
Prazo de entrega dia 17/12, depois 27/12 e ate agora nada.
Ja respondi email com confirmacao de endereco e ate agora nada.
Amanha eu entro em contato com voces via telefone e com amigos do Procon."
2019-01-02 21:05:58,Saraiva,,"b'@glamorows Ola, Karine. Este perfil nao e o nosso oficial, nao nos responsabilizamos por informacoes ou divulgacoes de paginas de terceiros.'",False,False,0,0,glamorows,quero meus 15 livros @saraiva vc prometeu
2019-01-02 20:51:22,Saraiva,,"b'@daletinita Ola. Este perfil nao e o nosso oficial, nao nos responsabilizamos por informacoes ou divulgacoes de paginas de terceiros.'",False,False,0,0,daletinita,espero que a @Saraiva nao tenha me iludido com esse historia de 15 livros https://t.co/JkTJIeaMLW
2019-01-02 20:50:35,Saraiva,,"b'@Mate_Andrr Ola, Mateus. Este perfil nao e o nosso oficial, nao nos responsabilizamos por informacoes ou divulgacoes de paginas de terceiros.'",False,False,0,0,Mate_Andrr,"So eu que cai nisso? 
#triste #saraiva #fuitapeado 
Bem que podia ser verdade ne @Saraiva, nunca te pedi nada, o que sao 15 livrozinhos? https://t.co/pfiIkYARvh"
2019-01-02 19:09:11,Saraiva,,"b'@Lebmann1 Ola, Lebmann. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,0,Lebmann1,"@Saraiva Vcs vendem pela internet e nao entregam, ai, cancelam o pedido e nao devolvem o valor, sao um bando de safados isso sim."
2019-01-02 18:18:05,Saraiva,,b'#HappyNewYear\nQue tal comecar 2019 se jogando em uma leitura diferente? https://t.co/SUkaQBWp07',False,False,6,73,,
2019-01-02 17:32:30,Saraiva,,b'@BeronM1 Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,0,BeronM1,"@Saraiva ate  agora nao recebi
 De uma ajuda "
2019-01-02 17:23:05,Saraiva,,b'@NoPau1103 Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,1,NoPau1103,
2019-01-02 15:52:34,Saraiva,,"b'@roperiard Ola, Periard. Nao recebemos as informacoes do numero do pedido e o nome completo na DM. Desejando nosso atendimento envie esses dados por la.'",False,False,0,0,roperiard,"@Saraiva Passou o ANO e ate agora ninguem devolveu meu dinheiro sao 2499,90 pagos a vista sem receber a mercadoria e ninguem resolve. Nao COMPREM na @Saraiva"
2019-01-02 15:47:12,Saraiva,,"b'@sillymarimari Merieni, te enviamos uma DM, com as informacoes da postagem, pode verificar?'",False,False,0,0,sillymarimari,"@Saraiva reclamando de novo pq nao adiantou de nada a primeira reclamacao... Pediram 5 dias, passou e nada de resolverem meu problema. O prazo de entrega vai acabar e meu pedido nunca foi sequer enviado. Que empresa pessima. Nunca mais compro nada de vcs."
2019-01-02 15:40:52,Saraiva,,"b'@rickstsizzlr Fabiane, te enviamos uma DM, pode verificar?'",False,False,0,1,rickstsizzlr,"sonhei que a @Saraiva tinha devolvido meu reembolso, mas so em sonho pra isso acontecer mesmo"
2019-01-02 14:01:00,Saraiva,,"b'E fa de Game of Thrones mas nunca parou pra ler os livros? Entao enquanto voce espera pra assistir a ultima temporada, toma aqui alguns motivos para ler a serie agora mesmo: https://t.co/HV6IOEaiYf https://t.co/FrpIj63dHW'",False,False,1,29,,
2019-01-01 20:31:03,Saraiva,,b'Quer saber o que 2019 reserva pra voce? Vem ver o que os astros estao dizendo: https://t.co/ExO5bVzVKB https://t.co/xAZ5RpXixz',False,False,2,17,,
2019-01-01 13:31:00,Saraiva,,"b'2019 chegou e finalmente comecamos mais um capitulo das nossas vidas. Falando em capitulo, conta pra gente quais sao suas metas de leitura para esse novo ano.\n#FelizAnoNovo https://t.co/sUvhr07wmC'",False,False,4,51,,
2018-12-31 12:12:55,Saraiva,,"b'@Maikonmko Ola, Salem. Nos informe por DM o numero do pedido, CPF e o nome completo do titular, para que possamos verificar.'",False,False,0,0,Maikonmko,"@Saraiva cancelei um pedido ha quase 3 meses e nada do meu reembolso... Sera que pelo twitter voces me atendem? Porque pelo atendimento online os atendentes falam que vai ser depositado em 1 mes, ja se passaram 3"
2018-12-31 12:11:58,Saraiva,,"b'@KYLIEVAMPlRE Ola, Carol. Nos informe por DM o numero do pedido, CPF e o nome completo do titular, para que possamos verificar.'",False,False,0,0,KYLIEVAMPlRE,
2018-12-31 10:59:58,Saraiva,,b'@leandra_vianna Ola. Ja te seguimos para que possa nos mandar a DM. Estamos aguardando.',False,False,0,0,leandra_vianna,@Saraiva Nao consigo enviar dm...
2018-12-29 20:31:42,Saraiva,,"b'@blueseando Ola, Mazzola. Nos contate por DM para que possamos verificar o caso.'",False,False,0,0,blueseando,Sabe pq a @Saraiva se encontra nessa situacao financeira delicada? Pq seus colaboradores tratam mal o cliente. Virou corriqueiro as funcionarias de Juiz de Fora serem sem educacao com as pessoas. O que eu presenciei hoje foi um absurdo!
2018-12-29 20:24:00,Saraiva,,b'@muideboa Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,0,muideboa,Sera que alguem da @Saraiva um dia ira me atender??? Ja estou ha mais de 2 semanas com um pedido entregue ERRADO
2018-12-29 20:23:31,Saraiva,,"b'@_sollaris Ola, Laris. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.'",False,False,0,1,_sollaris,
2018-12-29 19:44:07,Saraiva,,b'@leandra_vianna Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,0,leandra_vianna,"@Saraiva 
meu link de rastreamento nao abre, podem me passar o codigo do objeto? pedido 457151075"
2018-12-29 19:39:52,Saraiva,,b'@s2ateu Ola. Nos informe por DM o numero do pedido ou CPF e o nome completo do titular da compra.',False,False,0,0,s2ateu,dona @Saraiva se nao aceitarem meu pagamento eu nao refaco o pedido e compro na concorrente. que novela pra processar eu preciso receber as coisas logo
2018-12-29 19:21:51,Saraiva,,"b'@PauloMCAragao Ola, Paulo. Informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos'",False,False,0,0,PauloMCAragao,"@Saraiva No dia 28/11/2018, a Saraiva se comprometeu em devolver o que paguei em ate 2 faturas do cartao de credito. 2 faturas se passaram, e a Saraiva ainda nao me devolveu o que paguei. Ou seja, fui assaltado pela Saraiva. Queixa no ReclameAqui: https://t.co/Ya2ACnxNjv"
2018-12-28 20:31:30,Saraiva,,"b'@damnxle Ola! Estamos aceitando o vale cultura das bandeiras Ticket e Sodexo, para a compra de itens das seguintes categorias: Livros, CDs, DVDs, LEV e Livros digitais.'",False,False,0,1,damnxle,@Saraiva ta dando bug na hora de pagar com vale cultura arruma la pelo amor de deus
2018-12-28 20:26:38,Saraiva,,"b'@thaistdnj Ola, Ciganinha. Podemos ajudar? Caso seja relacionado a compra feita no site, por favor, nos informe por DM o numero do pedido e o nome completo para verificarmos.'",False,False,0,0,thaistdnj,Pensando aqui que eu vou mesmo ter que processar a @Saraiva.
2018-12-28 20:20:25,Saraiva,,"b'@outlawstodd Ola, Geovana. Por gentileza, nos informe por DM o numero do CPF e o nome completo cadastrado, para verificarmos o ocorrido.'",False,False,0,0,outlawstodd,"@Saraiva ola, no site aparece que tenho 658 pontos no saraiva plus, portanto tenho 10$ de desconto, porem na minha ultima compra tentei de todo jeito usar e nao consegui."
